id,author,timestamp,text,url,favoriteCount,retweetCount,replyCount,viewCount
1923938645712699539,ChrisBHaynes,Sun May 18 03:08:12 +0000 2025,"BREAKING: Bucks make contact with Giannis Antetokounmpo and now very crucial meeting is scheduled for next week, sources tell me. On latest Haynes Briefs episode, details on how this came about and what happens from here. #haynesbriefs

https://t.co/fJZS1NEi2t https://t.co/hyxEQnghzg",https://x.com/ChrisBHaynes/status/1923938645712699539,,566,200,971988
1937589417448997174,ChrisBHaynes,Tue Jun 24 19:11:30 +0000 2025,"New Orleans Pelicans are trading CJ McCollum to the Washington Wizards, league sources tell me.",https://x.com/ChrisBHaynes/status/1937589417448997174,,389,228,1040623
1937590183689703609,ChrisBHaynes,Tue Jun 24 19:14:33 +0000 2025,"Kelly Olynyk and a future second-round pick to the Washington Wizards for Jordan Poole, Saddiq Bey and the No. 40 pick",https://x.com/ChrisBHaynes/status/1937590183689703609,,57,7,102855
1925613225833636074,ChrisBHaynes,Thu May 22 18:02:23 +0000 2025,"First Team All-Defensive:

Dyson Daniels, Lu Dort, Draymond Green, Evan Mobley and Amen Thompson. https://t.co/YstM5goZEd",https://x.com/ChrisBHaynes/status/1925613225833636074,,152,40,156762
1925613839443534056,ChrisBHaynes,Thu May 22 18:04:50 +0000 2025,Second Team All-Defensive: https://t.co/5zw30SzoWP,https://x.com/ChrisBHaynes/status/1925613839443534056,,48,8,48684
1951274236951110069,ShamsCharania,Fri Aug 01 13:30:05 +0000 2025,"Free agent guard Johnny Juzang has agreed to a one-year deal with the Minnesota Timberwolves, sources tell ESPN. Juzang played his first three NBA seasons in Utah and averaged 8.9 points and 38% 3-point shooting in 19.8 minutes per game in 2024-25.",https://x.com/ShamsCharania/status/1951274236951110069,,330,203,1013871
1951050268973384073,ShamsCharania,Thu Jul 31 22:40:07 +0000 2025,"Knicks, Mikal Bridges agree to 4-year, $150M extension - via ESPN https://t.co/pVry1oMP5J",https://x.com/ShamsCharania/status/1951050268973384073,,144,121,1233246
1951037167977037951,ShamsCharania,Thu Jul 31 21:48:04 +0000 2025,Bridges takes a slight discount from his max extension number ($156M) in order to help the Knicks have flexibility to continue building the roster and add pieces to the East championship contender.,https://x.com/ShamsCharania/status/1951037167977037951,,480,354,2122458
1951036775868080529,ShamsCharania,Thu Jul 31 21:46:30 +0000 2025,"BREAKING: New York Knicks forward Mikal Bridges has agreed to a four-year, $150 million contract extension with the franchise, agents Sam Goldfeder and Jordan Gertler of Excel Sports Management tell ESPN. The new deal includes a player option for 2029-30 and a trade kicker. https://t.co/xuiYvzykqJ",https://x.com/ShamsCharania/status/1951036775868080529,,2115,1336,4864706
1950694702916747655,ShamsCharania,Wed Jul 30 23:07:13 +0000 2025,"Free agent guard Bryce McGowens has agreed on a two-way NBA deal with the New Orleans Pelicans, Kyle McAlarney and Mark Bartelstein of @PrioritySports tell ESPN. The 2022 second-rounder enters his fourth NBA season.",https://x.com/ShamsCharania/status/1950694702916747655,,216,202,867689
1950643239255744957,ShamsCharania,Wed Jul 30 19:42:44 +0000 2025,On Jonathan Kuminga declining the Warriors' free agent offers and what comes next for NBA Today with @malika_andrews and @anthonyVslater: https://t.co/d4I9qmgB2k,https://x.com/ShamsCharania/status/1950643239255744957,,253,159,1549267
1950564546109734959,ShamsCharania,Wed Jul 30 14:30:02 +0000 2025,"Golden State made renewed push to retain Jonathan Kuminga, but the RFA continues to decline a two-year, $45 million offer due to Warriors insistence on a team option and waiving a built-in no-trade clause, sources tell ESPN.

Details with @anthonyVslater: https://t.co/GfbB2RvyDz",https://x.com/ShamsCharania/status/1950564546109734959,,598,440,3018620
1949483408511410678,ShamsCharania,Sun Jul 27 14:53:58 +0000 2025,"The Bulls and Billy Donovan started negotiations at the end of last season and continued conversations through this week amid offseason planning, a brief pursuit of Donovan by the New York Knicks, and the draft, free agency and summer league.",https://x.com/ShamsCharania/status/1949483408511410678,,145,106,1221738
1949482949960716673,ShamsCharania,Sun Jul 27 14:52:09 +0000 2025,"Chicago Bulls head coach Billy Donovan has signed a multiyear contract extension with the franchise, sources tell ESPN. Donovan is viewed as a leader within the Bulls organization, and will enter his sixth season in Chicago in 2025-26 with 800 NBA games coached over his career. https://t.co/LVYMiZt2Tv",https://x.com/ShamsCharania/status/1949482949960716673,,792,1008,3674083
1949175894876299470,ShamsCharania,Sat Jul 26 18:32:01 +0000 2025,"Free agent guard TyTy Washington Jr. has agreed to a one-year deal with the Los Angeles Clippers, Kevin Bradbury of LIFT Sports Management tells ESPN. Washington, a 2022 first-round pick, enters his fourth NBA season after playing 16 games for the Suns in 2024-25.",https://x.com/ShamsCharania/status/1949175894876299470,,415,266,1225385
1948461427624476796,ShamsCharania,Thu Jul 24 19:12:59 +0000 2025,Reporting for NBA Today -- the latest on restricted free agent Jonathan Kuminga and the Golden State Warriors as August nears: https://t.co/hKZMA5rBGb,https://x.com/ShamsCharania/status/1948461427624476796,,343,241,2157340
1948161467628536119,ShamsCharania,Wed Jul 23 23:21:03 +0000 2025,"The Detroit Pistons are signing G/F Colby Jones on a two-way NBA contract, sources tell ESPN. Jones, 23, averaged 8.7 points, 4.3 rebounds, 2.5 assists and 1.3 steals in the final two months of 2024-25, showing flashes as a productive rotation player in his second NBA season.",https://x.com/ShamsCharania/status/1948161467628536119,,227,144,1020630
